name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Hotel & Cabañas Mar Serena,contacto@marserena.cl,+56 51 222 5559 / WhatsApp: +56 9 7378 4731,Hotel & Cabañas Mar Serena,Tourism & Hospitality — La Serena,lead,0,tourism,Tourism & Hospitality,la-serena,marserena.cl,"{""city"": ""la-serena"", ""niche"": ""tourism"", ""website"": ""marserena.cl"", ""page"": ""companies/la-serena/hotel-&-cabañas-mar-serena.html"", ""vertical"": ""Tourism""}"
Cabañas de la Costa,contacto@delacostalaserena.cl,+56 9 8516 3124,Cabañas de la Costa,Tourism & Hospitality — La Serena,lead,0,tourism,Tourism & Hospitality,la-serena,delacostacabanas.cl,"{""city"": ""la-serena"", ""niche"": ""tourism"", ""website"": ""delacostacabanas.cl"", ""page"": ""companies/la-serena/cabañas-de-la-costa.html"", ""vertical"": ""Tourism""}"
Cabañas Reflejos del Mar,reflejodelmar2016@gmail.com,Not listed,Cabañas Reflejos del Mar,Tourism & Hospitality — La Serena,lead,0,tourism,Tourism & Hospitality,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""tourism"", ""website"": ""No website"", ""page"": ""companies/la-serena/cabañas-reflejos-del-mar.html"", ""vertical"": ""Tourism""}"
Cabañas Casa de Campo,casadecamporuta5@gmail.com,Not listed,Cabañas Casa de Campo,Tourism & Hospitality — La Serena,lead,0,tourism,Tourism & Hospitality,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""tourism"", ""website"": ""No website"", ""page"": ""companies/la-serena/cabañas-casa-de-campo.html"", ""vertical"": ""Tourism""}"
Hostal La Serena,hostallaserena@gmail.com,+56 9 4791 1313,Hostal La Serena,Tourism & Hospitality — La Serena,lead,0,tourism,Tourism & Hospitality,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""tourism"", ""website"": ""No website"", ""page"": ""companies/la-serena/hostal-la-serena.html"", ""vertical"": ""Tourism""}"
Cabañas Stella Mar,info@devacas.cl,+56 51 252 0833 / WhatsApp: +56 9 9699 5897,Cabañas Stella Mar,Tourism & Hospitality — La Serena,lead,0,tourism,Tourism & Hospitality,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""tourism"", ""website"": ""No website"", ""page"": ""companies/la-serena/cabañas-stella-mar.html"", ""vertical"": ""Tourism""}"
Restobar La Rocca,Publarocca@gmail.com,Not listed,Restobar La Rocca,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/la-serena/restobar-la-rocca.html"", ""vertical"": ""Restaurants""}"
Templo Restobar,Templolaserena@gmail.com,+56 9 4145 0311,Templo Restobar,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/la-serena/templo-restobar.html"", ""vertical"": ""Restaurants""}"
Santorini Restaurant,santorinilaserena@gmail.com,+56 9 6685 8095,Santorini Restaurant,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/la-serena/santorini-restaurant.html"", ""vertical"": ""Restaurants""}"
Huentelauquen Restobar Pizzeria,huentelauquen.restobar@gmail.com,+56 9 3948 9961,Huentelauquen Restobar Pizzeria,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/la-serena/huentelauquen-restobar-pizzeria.html"", ""vertical"": ""Restaurants""}"
Restaurante Bakulic,bakulic.rest@gmail.com,+56 9 7739 1492,Restaurante Bakulic,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,bakulic.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""bakulic.cl"", ""page"": ""companies/la-serena/restaurante-bakulic.html"", ""vertical"": ""Restaurants""}"
Donde El Guatón,lcasonaguaton@gmail.com,+56 51 221 1519,Donde El Guatón,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,dondelguaton.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""dondelguaton.cl"", ""page"": ""companies/la-serena/donde-el-guatón.html"", ""vertical"": ""Restaurants""}"
Dulce Salar (Pastelería),dulcesalar2017@gmail.com,+56 9 5526 4812,Dulce Salar (Pastelería),Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,dulcesalar.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""dulcesalar.cl"", ""page"": ""companies/la-serena/dulce-salar-(pastelería).html"", ""vertical"": ""Restaurants""}"
Pastelería Argentina La Serena,Contacto@pasteleriaargentinalaserena.cl,+56 9 8707 4549,Pastelería Argentina La Serena,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,pasteleriaargentinalaserena.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""pasteleriaargentinalaserena.cl"", ""page"": ""companies/la-serena/pastelería-argentina-la-serena.html"", ""vertical"": ""Restaurants""}"
Lighthouse Coffee,contacto@lighthousecoffee.cl,+56 9 2068 4812,Lighthouse Coffee,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/la-serena/lighthouse-coffee.html"", ""vertical"": ""Restaurants""}"
Umami Restaurant,reservas@umamilaserena.cl,Not listed,Umami Restaurant,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,umamilaserena.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""umamilaserena.cl"", ""page"": ""companies/la-serena/umami-restaurant.html"", ""vertical"": ""Restaurants""}"
Centro Médico Veterinario La Serena,contacto@laserenavet.cl,+56 51 263 5630,Centro Médico Veterinario La Serena,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""No website"", ""page"": ""companies/la-serena/centro-médico-veterinario-la-serena.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Antakari,contacto@veterinariantakari.cl,+56 9 3408 2534,Clínica Veterinaria Antakari,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,veterinariantakari.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""veterinariantakari.cl"", ""page"": ""companies/la-serena/clínica-veterinaria-antakari.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Animalis Vita,consulta@animalisvita.cl,+56 9 5396 6096,Clínica Veterinaria Animalis Vita,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,animalisvita.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""animalisvita.cl"", ""page"": ""companies/la-serena/clínica-veterinaria-animalis-vita.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Puertas del Mar,contacto@puertasdelmar.cl,+56 9 8572 5116,Clínica Veterinaria Puertas del Mar,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,puertasdelmar.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""puertasdelmar.cl"", ""page"": ""companies/la-serena/clínica-veterinaria-puertas-del-mar.html"", ""vertical"": ""Health""}"
Centro Odontológico Qhali Kay,qksalud@gmail.com,+56 51 248 4221 / WhatsApp: +56 9 9041 4199,Centro Odontológico Qhali Kay,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,qksalud.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""qksalud.cl"", ""page"": ""companies/la-serena/centro-odontológico-qhali-kay.html"", ""vertical"": ""Health""}"
Clínica Dental El Valle,Contacto@clinicadentalelvalle.cl,+56 9 9353 6457,Clínica Dental El Valle,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,clinicadentalelvalle.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""clinicadentalelvalle.cl"", ""page"": ""companies/la-serena/clínica-dental-el-valle.html"", ""vertical"": ""Health""}"
Centro Médico Andes,centro.medico.andes@gmail.com,+56 51 221 8326,Centro Médico Andes,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,andescentromedico.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""andescentromedico.cl"", ""page"": ""companies/la-serena/centro-médico-andes.html"", ""vertical"": ""Health""}"
Centro Clínico La Serena,contacto@centroclinicolaserena.cl,+56 51 264 2862 / WhatsApp: +56 9 6878 3803,Centro Clínico La Serena,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,centroclinicolaserena.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""centroclinicolaserena.cl"", ""page"": ""companies/la-serena/centro-clínico-la-serena.html"", ""vertical"": ""Health""}"
Tu Salud Centro,info@tusaludcentro.cl,+56 9 5235 6780,Tu Salud Centro,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,tusaludcentro.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""tusaludcentro.cl"", ""page"": ""companies/la-serena/tu-salud-centro.html"", ""vertical"": ""Health""}"
Centro Médico La Serena,contacto@centromedicolaserena.cl,+56 2 2727 5831 / +56 9 9069 1567,Centro Médico La Serena,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,centromedicolaserena.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""centromedicolaserena.cl"", ""page"": ""companies/la-serena/centro-médico-la-serena.html"", ""vertical"": ""Health""}"
Sonesta Hotel Osorno,+56 64 255 5000,+56 64 255 5000,Sonesta Hotel Osorno,Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,sonestaosorno.com — 403 FORBIDDEN,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""sonestaosorno.com — 403 FORBIDDEN"", ""page"": ""companies/osorno/sonesta-hotel-osorno.html"", ""vertical"": ""Tourism""}"
Hotel Diego de Almagro Osorno,"Alcalde Fuschlocher 1236, Osorno",,Hotel Diego de Almagro Osorno,Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,dahoteles.com/es/da-osorno — SSL CERTIFICATE ERROR,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""dahoteles.com/es/da-osorno — SSL CERTIFICATE ERROR"", ""page"": ""companies/osorno/hotel-diego-de-almagro-osorno.html"", ""vertical"": ""Tourism""}"
Hotel Waeger,(064) 2233721 / 09-92079452,(064) 2233721 / 09-92079452,Hotel Waeger,Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,hotelwaeger.cl,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""hotelwaeger.cl"", ""page"": ""companies/osorno/hotel-waeger.html"", ""vertical"": ""Tourism""}"
Hotel Lagos del Sur,(56-64) 2245222 / 2243244,(56-64) 2245222 / 2243244,Hotel Lagos del Sur,Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,hotelagosdelsur.cl — ECONNREFUSED DEAD!,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""hotelagosdelsur.cl — ECONNREFUSED DEAD!"", ""page"": ""companies/osorno/hotel-lagos-del-sur.html"", ""vertical"": ""Tourism""}"
Hotel Bilbao Osorno,+56642264444,+56642264444,Hotel Bilbao Osorno,Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,hotelbilbao.cl — ECONNREFUSED DEAD!,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""hotelbilbao.cl — ECONNREFUSED DEAD!"", ""page"": ""companies/osorno/hotel-bilbao-osorno.html"", ""vertical"": ""Tourism""}"
Apart Hotel Blumenau,+569 63049892,+569 63049892,Apart Hotel Blumenau,Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,blumenau.cl,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""blumenau.cl"", ""page"": ""companies/osorno/apart-hotel-blumenau.html"", ""vertical"": ""Tourism""}"
Nomada 870 Work Hotel,+56 9 5749 3269,+56 9 5749 3269,Nomada 870 Work Hotel,Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,nomada870.com,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""nomada870.com"", ""page"": ""companies/osorno/nomada-870-work-hotel.html"", ""vertical"": ""Tourism""}"
Cabañas Mahuida (Puyehue),"Km 55 Ruta 215, Puyehue",,Cabañas Mahuida (Puyehue),Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,NO OWN WEBSITE — listed on directories only,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""NO OWN WEBSITE — listed on directories only"", ""page"": ""companies/osorno/cabañas-mahuida-(puyehue).html"", ""vertical"": ""Tourism""}"
Turismo Rural Puerto Chalupa,Rural tourism / family-run lodging,,Turismo Rural Puerto Chalupa,Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,NO OWN WEBSITE — listed on directories only,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""NO OWN WEBSITE — listed on directories only"", ""page"": ""companies/osorno/turismo-rural-puerto-chalupa.html"", ""vertical"": ""Tourism""}"
Hostería Entre Lagos (Puyehue),"Entre Lagos, Puyehue",,Hostería Entre Lagos (Puyehue),Tourism & Hospitality — Osorno,lead,0,tourism,Tourism & Hospitality,osorno,NO OWN WEBSITE — listed on directories only,"{""city"": ""osorno"", ""niche"": ""tourism"", ""website"": ""NO OWN WEBSITE — listed on directories only"", ""page"": ""companies/osorno/hostería-entre-lagos-(puyehue).html"", ""vertical"": ""Tourism""}"
Ruta del Asador (#1 TripAdvisor),(64) 223 3040 / +56 9 75684847,(64) 223 3040 / +56 9 75684847,Ruta del Asador (#1 TripAdvisor),Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,rutadelasador.cl,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""rutadelasador.cl"", ""page"": ""companies/osorno/ruta-del-asador-(#1-tripadvisor).html"", ""vertical"": ""Restaurants""}"
El Galpón Grill Restaurant (#2 TripAdvisor),"Lord Cochrane 816 (Hotel Waeger), Osorno",,El Galpón Grill Restaurant (#2 TripAdvisor),Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,NO OWN WEBSITE — Hotel Waeger restaurant,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""NO OWN WEBSITE — Hotel Waeger restaurant"", ""page"": ""companies/osorno/el-galpón-grill-restaurant-(#2-tripadvisor).html"", ""vertical"": ""Restaurants""}"
Cook's Restorant (#3 TripAdvisor),+56 64 2555000,+56 64 2555000,Cook's Restorant (#3 TripAdvisor),Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,NO OWN WEBSITE,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""NO OWN WEBSITE"", ""page"": ""companies/osorno/cook's-restorant-(#3-tripadvisor).html"", ""vertical"": ""Restaurants""}"
"Cervecería Märzen ""Donde Armin""",+56 9 7995 7991 (WhatsApp),+56 9 7995 7991 (WhatsApp),"Cervecería Märzen ""Donde Armin""",Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,cerveceriamarzen.cl — GOOGLE SITES!,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""cerveceriamarzen.cl — GOOGLE SITES!"", ""page"": ""companies/osorno/cervecería-märzen-\""donde-armin\"".html"", ""vertical"": ""Restaurants""}"
Gustoso (Italian/Pizza),Not found,,Gustoso (Italian/Pizza),Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,NO OWN WEBSITE,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""NO OWN WEBSITE"", ""page"": ""companies/osorno/gustoso-(italian/pizza).html"", ""vertical"": ""Restaurants""}"
Del Piero Restaurante,+56 64 2256767,+56 64 2256767,Del Piero Restaurante,Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,menu.fu.do/delpiero — THIRD-PARTY MENU ONLY,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""menu.fu.do/delpiero — THIRD-PARTY MENU ONLY"", ""page"": ""companies/osorno/del-piero-restaurante.html"", ""vertical"": ""Restaurants""}"
Gallardía Brew Pub,+56 64 222 1011,+56 64 222 1011,Gallardía Brew Pub,Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,NO OWN WEBSITE,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""NO OWN WEBSITE"", ""page"": ""companies/osorno/gallardía-brew-pub.html"", ""vertical"": ""Restaurants""}"
Panca Sabor Peruano,+56 64 223 2924,+56 64 223 2924,Panca Sabor Peruano,Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,nuevo.panca.cl,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""nuevo.panca.cl"", ""page"": ""companies/osorno/panca-sabor-peruano.html"", ""vertical"": ""Restaurants""}"
Rincón Wufehr (German Crudos),Crudos + tártaros — best in region,,Rincón Wufehr (German Crudos),Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,NO OWN WEBSITE,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""NO OWN WEBSITE"", ""page"": ""companies/osorno/rincón-wufehr-(german-crudos).html"", ""vertical"": ""Restaurants""}"
"Gus, Cocina de Mercado",Contemporary/Healthy — farm-to-table,,"Gus, Cocina de Mercado",Restaurants & Gastronomy — Osorno,lead,0,restaurants,Restaurants & Gastronomy,osorno,NO OWN WEBSITE,"{""city"": ""osorno"", ""niche"": ""restaurants"", ""website"": ""NO OWN WEBSITE"", ""page"": ""companies/osorno/gus,-cocina-de-mercado.html"", ""vertical"": ""Restaurants""}"
Clínica Dental Uno Salud Osorno,+56 600 707 1010 (national),+56 600 707 1010 (national),Clínica Dental Uno Salud Osorno,Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,unosalud.cl/clinicas/osorno/,"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""unosalud.cl/clinicas/osorno/"", ""page"": ""companies/osorno/clínica-dental-uno-salud-osorno.html"", ""vertical"": ""Health""}"
Clínica Dental Art,+56 942 090 120 / +56 642 312384 + 3 more,+56 942 090 120 / +56 642 312384 + 3 more,Clínica Dental Art,Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,clinicadentalart.cl,"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""clinicadentalart.cl"", ""page"": ""companies/osorno/clínica-dental-art.html"", ""vertical"": ""Health""}"
Odontosorno,+56942379022 / +56956708401 / 642 483680,+56942379022 / +56956708401 / 642 483680,Odontosorno,Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,odontosorno.cl,"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""odontosorno.cl"", ""page"": ""companies/osorno/odontosorno.html"", ""vertical"": ""Health""}"
Clínica Vanguardia Odontológica,+56 9 3103 5350 / 64 226 7672 / 64 224 0367,+56 9 3103 5350 / 64 226 7672 / 64 224 0367,Clínica Vanguardia Odontológica,Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,clinicavanguardia.cl,"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""clinicavanguardia.cl"", ""page"": ""companies/osorno/clínica-vanguardia-odontológica.html"", ""vertical"": ""Health""}"
Plaza Bühler Clínica Dental,+569 40368536 / 642327322,+569 40368536 / 642327322,Plaza Bühler Clínica Dental,Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,plazabuhlerclinicadental.cl,"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""plazabuhlerclinicadental.cl"", ""page"": ""companies/osorno/plaza-bühler-clínica-dental.html"", ""vertical"": ""Health""}"
Clínica Dental CRD,+56 998 422 751,+56 998 422 751,Clínica Dental CRD,Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,clinicadentalcrd.cl,"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""clinicadentalcrd.cl"", ""page"": ""companies/osorno/clínica-dental-crd.html"", ""vertical"": ""Health""}"
RedSalud Dental Osorno,RedSalud national healthcare chain,,RedSalud Dental Osorno,Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,redsalud.cl (national chain),"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""redsalud.cl (national chain)"", ""page"": ""companies/osorno/redsalud-dental-osorno.html"", ""vertical"": ""Health""}"
Vet's Home (Home Visit Vet Service),+56 9 8451 5701 (emergency) / +56 64 2 638 248,+56 9 8451 5701 (emergency) / +56 64 2 638 248,Vet's Home (Home Visit Vet Service),Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,vetshome.cl,"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""vetshome.cl"", ""page"": ""companies/osorno/vet's-home-(home-visit-vet-service).html"", ""vertical"": ""Health""}"
Clínica Veterinaria Mirasur,+56 9 8276 5233,+56 9 8276 5233,Clínica Veterinaria Mirasur,Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,veterinariamirasur.cl — ECONNREFUSED DEAD!,"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""veterinariamirasur.cl — ECONNREFUSED DEAD!"", ""page"": ""companies/osorno/clínica-veterinaria-mirasur.html"", ""vertical"": ""Health""}"
Hospital Clínico Vet Lotus Pet,+56933993202 / +56 512 484 993 (emergency),+56933993202 / +56 512 484 993 (emergency),Hospital Clínico Vet Lotus Pet,Health & Medical — Osorno,lead,0,health,Health & Medical,osorno,veterinarialotuspet.com,"{""city"": ""osorno"", ""niche"": ""health"", ""website"": ""veterinarialotuspet.com"", ""page"": ""companies/osorno/hospital-clínico-vet-lotus-pet.html"", ""vertical"": ""Health""}"
1 Hotel Gran Pacífico,reserva@hotelgranpacifico.cl,+56 65 2482 100,1 Hotel Gran Pacífico,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,hotelgranpacifico.cl,"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""hotelgranpacifico.cl"", ""page"": ""companies/puerto-montt/1-hotel-gran-pacífico.html"", ""vertical"": ""Tourism""}"
2 Hotel Don Luis,reservas@hdl.cl,+56 65 2200 300,2 Hotel Don Luis,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,hoteldonluis.cl,"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""hoteldonluis.cl"", ""page"": ""companies/puerto-montt/2-hotel-don-luis.html"", ""vertical"": ""Tourism""}"
3 Novotel Puerto Montt,mauren.avalos@accor.com,+56 65 2226 200,3 Novotel Puerto Montt,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,accor.com (chain),"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""accor.com (chain)"", ""page"": ""companies/puerto-montt/3-novotel-puerto-montt.html"", ""vertical"": ""Tourism""}"
4 Holiday Inn Express Puerto Montt,front.pmc@talbot.cl,+56 65 256 6000,4 Holiday Inn Express Puerto Montt,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,No website,"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""No website"", ""page"": ""companies/puerto-montt/4-holiday-inn-express-puerto-montt.html"", ""vertical"": ""Tourism""}"
5 Courtyard by Marriott Puerto Montt,Not found,+56 65 2331 111,5 Courtyard by Marriott Puerto Montt,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,marriott.com (chain),"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""marriott.com (chain)"", ""page"": ""companies/puerto-montt/5-courtyard-by-marriott-puerto-montt.html"", ""vertical"": ""Tourism""}"
6 Diego de Almagro Puerto Montt,centraldereservas@dahoteles.com,+56 65 232 0200,6 Diego de Almagro Puerto Montt,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,dahoteles.com,"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""dahoteles.com"", ""page"": ""companies/puerto-montt/6-diego-de-almagro-puerto-montt.html"", ""vertical"": ""Tourism""}"
7 Abba Presidente Suites,puertomontt@abbahoteles.com,+56 65 225 1666,7 Abba Presidente Suites,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,abbahoteles.com,"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""abbahoteles.com"", ""page"": ""companies/puerto-montt/7-abba-presidente-suites.html"", ""vertical"": ""Tourism""}"
8 Hotel Seminario,[email protected],+56 65 2263 946,8 Hotel Seminario,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,hotelseminario.cl,"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""hotelseminario.cl"", ""page"": ""companies/puerto-montt/8-hotel-seminario.html"", ""vertical"": ""Tourism""}"
9 Hostal Pacífico,info@hostalpacifico.cl,+56 65 2256 229,9 Hostal Pacífico,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,hostalpacifico.cl,"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""hostalpacifico.cl"", ""page"": ""companies/puerto-montt/9-hostal-pacífico.html"", ""vertical"": ""Tourism""}"
10 Casa Perla Hostel,Not found,+56 65 2262 104,10 Casa Perla Hostel,Tourism & Hospitality — Puerto Montt,lead,0,tourism,Tourism & Hospitality,puerto-montt,casaperla.com,"{""city"": ""puerto-montt"", ""niche"": ""tourism"", ""website"": ""casaperla.com"", ""page"": ""companies/puerto-montt/10-casa-perla-hostel.html"", ""vertical"": ""Tourism""}"
1 Restaurant Club de Yates,respinoza@clubdeyates.cl,+56 65 225 0008 / +56 9 6795 8364,1 Restaurant Club de Yates,Restaurants & Gastronomy — Puerto Montt,lead,0,restaurants,Restaurants & Gastronomy,puerto-montt,clubdeyates.cl,"{""city"": ""puerto-montt"", ""niche"": ""restaurants"", ""website"": ""clubdeyates.cl"", ""page"": ""companies/puerto-montt/1-restaurant-club-de-yates.html"", ""vertical"": ""Restaurants""}"
2 Tablón del Ancla,hola@tablondelancla.cl,600 401 0022 / +56 9 7477 2770,2 Tablón del Ancla,Restaurants & Gastronomy — Puerto Montt,lead,0,restaurants,Restaurants & Gastronomy,puerto-montt,tablondelancla.cl,"{""city"": ""puerto-montt"", ""niche"": ""restaurants"", ""website"": ""tablondelancla.cl"", ""page"": ""companies/puerto-montt/2-tablón-del-ancla.html"", ""vertical"": ""Restaurants""}"
3 Club Alemán Puerto Montt,contacto@clubalemanpuertomontt.cl,+56 65 229 7000,3 Club Alemán Puerto Montt,Restaurants & Gastronomy — Puerto Montt,lead,0,restaurants,Restaurants & Gastronomy,puerto-montt,clubalemanpuertomontt.cl,"{""city"": ""puerto-montt"", ""niche"": ""restaurants"", ""website"": ""clubalemanpuertomontt.cl"", ""page"": ""companies/puerto-montt/3-club-alemán-puerto-montt.html"", ""vertical"": ""Restaurants""}"
